0xffa1ad74, VERSION, abiLoanToken
0x740122c5, SATOSHI_DIVISOR, fastBtcBridge
0x13007d55, accessControl, fastBtcBridge
0x96b97f2b, DYNAMIC_FEE_DIVISOR, fastBtcBridge
0x97fa108e, encodeBridgeUserData, fastBtcBridge
0x2c37c330, addFeeStructure, fastBtcBridge
0x5f3e9eb1, baseFeeSatoshi, fastBtcBridge
0x31c40425, btcAddressValidator, fastBtcBridge
0x6c147d8c, calculateCurrentFeeSatoshi, fastBtcBridge
0x4455ff1b, calculateCurrentFeeWei, fastBtcBridge
0xf1afc504, currentFeeStructureIndex, fastBtcBridge
0xb20d550b, dynamicFee, fastBtcBridge
0x51703fac, federators, fastBtcBridge
0x24cebc75, feeStructures, fastBtcBridge
0x62a5af3b, freeze, fastBtcBridge
0x054f7d9c, frozen, fastBtcBridge
0x63574a89, getNextNonce, fastBtcBridge
0x2d3578eb, getTransfer, fastBtcBridge
0xdc5ae882, getTransferBatchUpdateHash, fastBtcBridge
0x97e37304, getTransferBatchUpdateHashWithTxHash, fastBtcBridge
0x4c5f9bbe, getTransferByTransferId, fastBtcBridge
0x7c8404e2, getTransferId, fastBtcBridge
0x30fde577, getTransfers, fastBtcBridge
0xa2ed32b4, getTransfersByTransferId, fastBtcBridge
0xb0929279, isValidBtcAddress, fastBtcBridge
0xdb6f5685, markTransfersAsMined, fastBtcBridge
0x6716671e, markTransfersAsSending, fastBtcBridge
0x8b4ee6f7, maxTransferSatoshi, fastBtcBridge
0x1e2e0a26, minTransferSatoshi, fastBtcBridge
0xdf87ca70, nextNonces, fastBtcBridge
0x8456cb59, pause, fastBtcBridge
0x5c975abb, paused, fastBtcBridge
0xba577f46, refundTransfers, fastBtcBridge
0x6dc63868, setBtcAddressValidator, fastBtcBridge
0xf5760319, setCurrentFeeStructure, fastBtcBridge
0x6ceb2cf5, setMaxTransferSatoshi, fastBtcBridge
0xe632459f, setMinTransferSatoshi, fastBtcBridge
0xa327aaab, transferToBtc, fastBtcBridge
0x3c64f04b, transfers, fastBtcBridge
0x6a28f000, unfreeze, fastBtcBridge
0x3f4ba83a, unpause, fastBtcBridge
0x0a7d9e35, withdrawRbtc, fastBtcBridge
0x9bc5c509, withdrawTokens, fastBtcBridge
0xd74f8edd, MAX_OWNER_COUNT, fastBtcMultisig
0x7065cb48, addOwner, fastBtcMultisig
0xba51a6df, changeRequirement, fastBtcMultisig
0xc01a8c84, confirmTransaction, fastBtcMultisig
0xee22610b, executeTransaction, fastBtcMultisig
0x3411c81c, confirmations, fastBtcMultisig
0x8b51d13f, getConfirmationCount, fastBtcMultisig
0xb5dc40c3, getConfirmations, fastBtcMultisig
0xa0e67e2b, getOwners, fastBtcMultisig
0x54741525, getTransactionCount, fastBtcMultisig
0xa8abe69a, getTransactionIds, fastBtcMultisig
0x784547a7, isConfirmed, fastBtcMultisig
0x2f54bf6e, isOwner, fastBtcMultisig
0x025e7c27, owners, fastBtcMultisig
0x173825d9, removeOwner, fastBtcMultisig
0xe20056e6, replaceOwner, fastBtcMultisig
0xdc8452cd, required, fastBtcMultisig
0x20ea8d86, revokeConfirmation, fastBtcMultisig
0xb77bf600, transactionCount, fastBtcMultisig
0xc6427474, submitTransaction, fastBtcMultisig
0x9ace38c2, transactions, fastBtcMultisig
0x7061acf3, addWhitelistedConverterAddress, FeeSharingProxy
0x3d67df6f, getAccumulatedFees, FeeSharingProxy
0xadcf21a7, getWhitelistedConverterList, FeeSharingProxy
0x8f32d59b, isOwner, FeeSharingProxy
0xf3bdba8f, lastFeeWithdrawalTime, FeeSharingProxy
0x20020208, numTokenCheckpoints, FeeSharingProxy
0x8da5cb5b, owner, FeeSharingProxy
0x7913b451, processedCheckpoints, FeeSharingProxy
0x8ce74426, protocol, FeeSharingProxy
0x4cf088d9, staking, FeeSharingProxy
0xa4955f2a, removeWhitelistedConverterAddress, FeeSharingProxy
0x70530017, tokenCheckpoints, FeeSharingProxy
0xf2fde38b, transferOwnership, FeeSharingProxy
0xabe979e1, transferTokens, FeeSharingProxy
0x8b6fdcba, unprocessedAmount, FeeSharingProxy
0xa965b3a9, withdraw, FeeSharingProxy
0xa697b8c7, withdrawFees, FeeSharingProxy
0x7c8678ec, withdrawFeesAMM, FeeSharingProxy
0x5c4d9b12, withdrawWRBTC, FeeSharingProxy
0xdd62ed3e, allowance, FISH
0x095ea7b3, approve, FISH
0x70a08231, balanceOf, FISH
0x313ce567, decimals, FISH
0xa457c2d7, decreaseAllowance, FISH
0x39509351, increaseAllowance, FISH
0x06fdde03, name, FISH
0x95d89b41, symbol, FISH
0x18160ddd, totalSupply, FISH
0xa9059cbb, transfer, FISH
0x23b872dd, transferFrom, FISH
0xf6d6189e, FOUR_WEEKS, FourYearVesting
0x8bc6efc8, approveOwnershipTransfer, FourYearVesting
0x08dcb360, SOV, FourYearVesting
0x0f809adb, changeTokenOwner, FourYearVesting
0x13d033c0, cliff, FourYearVesting
0xb06a470c, cliffAdded, FourYearVesting
0x62dc2f35, collectDividends, FourYearVesting
0x0fb5a6b4, duration, FourYearVesting
0x5c19a95c, delegate, FourYearVesting
0x533a386c, durationLeft, FourYearVesting
0xc24a0f8b, endDate, FourYearVesting
0xd0e60a6a, extendDurationFor, FourYearVesting
0x73496bce, extendStaking, FourYearVesting
0x6a26b57f, feeSharingProxy, FourYearVesting
0x8f32d59b, isOwner, FourYearVesting
0x41c632a6, lastStakingSchedule, FourYearVesting
0xcae774b3, maxInterval, FourYearVesting
0x5419675f, migrateToNewStakingContract, FourYearVesting
0x8b677b03, newImplementation, FourYearVesting
0xd38bd9f0, newTokenOwner, FourYearVesting
0x8da5cb5b, owner, FourYearVesting
0x8f4ffcb1, receiveApproval, FourYearVesting
0x691bd2ae, setImpl, FourYearVesting
0x03021c87, setMaxInterval, FourYearVesting
0x3c4efe01, remainingStakeAmount, FourYearVesting
0x3b7b6188, stakeTokens, FourYearVesting
0x4cf088d9, staking, FourYearVesting
0x0b97bc86, startDate, FourYearVesting
0xa3e67610, tokenOwner, FourYearVesting
0xc15d1450, stakeTokensWithApproval, FourYearVesting
0xf2fde38b, transferOwnership, FourYearVesting
0x49df728c, withdrawTokens, FourYearVesting
0x10a168f9, BONUS_BLOCK_MULTIPLIER, LiquidityMining
0xc1d74258, SECONDS_PER_BLOCK, LiquidityMining
0xaaf5eb68, PRECISION, LiquidityMining
0x08dcb360, SOV, LiquidityMining
0x0c43a7cd, add, LiquidityMining
0x70480275, addAdmin, LiquidityMining
0x429b62e5, admins, LiquidityMining
0x1aed6553, bonusEndBlock, LiquidityMining
0x4953c782, claimReward, LiquidityMining
0xd6a49f0e, claimRewardFromAllPools, LiquidityMining
0xf45346dc, deposit, LiquidityMining
0x6ff1c9bc, emergencyWithdraw, LiquidityMining
0x083c6323, endBlock, LiquidityMining
0x0b1a2851, getEstimatedReward, LiquidityMining
0x3723de42, getMissedBalance, LiquidityMining
0xcaa9a08d, getPoolId, LiquidityMining
0x06bfa938, getPoolInfo, LiquidityMining
0xe788d8d1, getPoolInfoList, LiquidityMining
0xb3944d52, getPoolLength, LiquidityMining
0x56085d4c, getUserAccumulatedReward, LiquidityMining
0x48c84d9e, getUserAccumulatedRewardList, LiquidityMining
0x5d50d060, getUserBalanceList, LiquidityMining
0xf2801fe7, getUserInfo, LiquidityMining
0x62748fbb, getUserInfoList, LiquidityMining
0xd0452aa6, getUserPoolTokenBalance, LiquidityMining
0xe3866c9a, initialize, LiquidityMining
0x8f32d59b, isOwner, LiquidityMining
0xd8c173c4, onTokensDeposited, LiquidityMining
0xf2f46b3b, lockedSOV, LiquidityMining
0x8da5cb5b, owner, LiquidityMining
0x787b4026, poolInfoList, LiquidityMining
0x1785f53c, removeAdmin, LiquidityMining
0x29d0fa3e, rewardTokensPerBlock, LiquidityMining
0x1d8f889c, setLockedSOV, LiquidityMining
0x2d0857a2, setUnlockedImmediatelyPercent, LiquidityMining
0xc2167d93, setWrapper, LiquidityMining
0x48cd4cb1, startBlock, LiquidityMining
0xda408679, stopMining, LiquidityMining
0xa1a6690f, totalAllocationPoint, LiquidityMining
0x9a13ba29, totalUsersBalance, LiquidityMining
0xc680c0b7, transferSOV, LiquidityMining
0xf2fde38b, transferOwnership, LiquidityMining
0xf729a404, unlockedImmediatelyPercent, LiquidityMining
0xc35a934d, update, LiquidityMining
0xb9ec7d74, updateAllPools, LiquidityMining
0x7b46c54f, updatePool, LiquidityMining
0x414d57fb, updateTokens, LiquidityMining
0x5f02c145, userInfoMap, LiquidityMining
0x69328dec, withdraw, LiquidityMining
0xac210cc7, wrapper, LiquidityMining
0x024c7ec7, restrictRegistryUpdate, LiquidityPoolV1Converter
0x0c7d5cd8, reserveRatio, LiquidityPoolV1Converter
0x0e53aae9, connectors, LiquidityPoolV1Converter
0x12c2aca4, hasETHReserve, LiquidityPoolV1Converter
0x19b64015, connectorTokens, LiquidityPoolV1Converter
0x1cfab290, reserveWeight, LiquidityPoolV1Converter
0x1e1401f8, getReturn, LiquidityPoolV1Converter
0x21e6b53d, transferTokenOwnership, LiquidityPoolV1Converter
0x2fe8a6ad, onlyOwnerCanUpdateRegistry, LiquidityPoolV1Converter
0x22f3e2d4, isActive, LiquidityPoolV1Converter
0x38a5e016, acceptTokenOwnership, LiquidityPoolV1Converter
0x3e8ff43f, converterType, LiquidityPoolV1Converter
0x415f1240, liquidate, LiquidityPoolV1Converter
0x395900d4, withdrawFromAnchor, LiquidityPoolV1Converter
0x49d10b64, updateRegistry, LiquidityPoolV1Converter
0x4af80f0e, setConversionWhitelist, LiquidityPoolV1Converter
0x54fd4d50, version, LiquidityPoolV1Converter
0x579cd3ca, conversionFee, LiquidityPoolV1Converter
0x5e35359e, withdrawTokens, LiquidityPoolV1Converter
0x61cd756e, prevRegistry, LiquidityPoolV1Converter
0x67b6d57c, transferAnchorOwnership, LiquidityPoolV1Converter
0x690d8320, withdrawETH, LiquidityPoolV1Converter
0x6a49d2c4, addReserve, LiquidityPoolV1Converter
0x6aa5332c, decimalLength, LiquidityPoolV1Converter
0x71f52bf3, connectorTokenCount, LiquidityPoolV1Converter
0x7b103999, registry, LiquidityPoolV1Converter
0x79ba5097, acceptOwnership, LiquidityPoolV1Converter
0x7d8916bd, addLiquidity, LiquidityPoolV1Converter
0x8da5cb5b, owner, LiquidityPoolV1Converter
0x94c275ad, maxConversionFee, LiquidityPoolV1Converter
0x9b99a8e2, reserveTokenCount, LiquidityPoolV1Converter
0xa60e7724, geometricMean, LiquidityPoolV1Converter
0xaf94b8d8, targetAmountAndFee, LiquidityPoolV1Converter
0xb127c0a5, removeLiquidity, LiquidityPoolV1Converter
0xb4a176d3, restoreRegistry, LiquidityPoolV1Converter
0xbbb7e5d8, roundDiv, LiquidityPoolV1Converter
0xc45d3d92, conversionWhitelist, LiquidityPoolV1Converter
0xbf754558, conversionsEnabled, LiquidityPoolV1Converter
0xca1d209d, fund, LiquidityPoolV1Converter
0xcdc91c69, acceptAnchorOwnership, LiquidityPoolV1Converter
0xd031370b, reserveTokens, LiquidityPoolV1Converter
0xd260529c, isV28OrHigher, LiquidityPoolV1Converter
0xd3fb73b4, anchor, LiquidityPoolV1Converter
0xd4ee1d90, newOwner, LiquidityPoolV1Converter
0xd55ec697, upgrade, LiquidityPoolV1Converter
0xd8959512, getConnectorBalance, LiquidityPoolV1Converter
0xd66bd524, reserves, LiquidityPoolV1Converter
0xdc8de379, reserveBalance, LiquidityPoolV1Converter
0xecbca55d, setConversionFee, LiquidityPoolV1Converter
0xf2fde38b, transferOwnership, LiquidityPoolV1Converter
0x024c7ec7, restrictRegistryUpdate, LiquidityPoolV2Converter
0x005e319c, reserveStakedBalance, LiquidityPoolV2Converter
0xe8dc12ff, convert, LiquidityPoolV1Converter
0xfc0c546a, token, LiquidityPoolV1Converter
0x0a55fb3d, maxStakedBalanceEnabled, LiquidityPoolV2Converter
0x0337e3fb, primaryReserveToken, LiquidityPoolV2Converter
0x0c7d5cd8, reserveRatio, LiquidityPoolV2Converter
0x0e53aae9, connectors, LiquidityPoolV2Converter
0x119b90cd, activate, LiquidityPoolV2Converter
0x12c2aca4, hasETHReserve, LiquidityPoolV2Converter
0x16912f96, disableMaxStakedBalances, LiquidityPoolV2Converter
0x19b64015, connectorTokens, LiquidityPoolV2Converter
0x1cfab290, reserveWeight, LiquidityPoolV2Converter
0x21e6b53d, transferTokenOwnership, LiquidityPoolV2Converter
0x1e1401f8, getReturn, LiquidityPoolV2Converter
0x22f3e2d4, isActive, LiquidityPoolV2Converter
0x2630c12f, priceOracle, LiquidityPoolV2Converter
0x2bd3c107, reserveAmplifiedBalance, LiquidityPoolV2Converter
0x2bf0c985, liquidationLimit, LiquidityPoolV2Converter
0x38a5e016, acceptTokenOwnership, LiquidityPoolV2Converter
0x2fe8a6ad, onlyOwnerCanUpdateRegistry, LiquidityPoolV2Converter
0x395900d4, withdrawFromAnchor, LiquidityPoolV2Converter
0x3e8ff43f, converterType, LiquidityPoolV2Converter
0x46749468, setMaxStakedBalances, LiquidityPoolV2Converter
0x49d10b64, updateRegistry, LiquidityPoolV2Converter
0x4af80f0e, setConversionWhitelist, LiquidityPoolV2Converter
0x54fd4d50, version, LiquidityPoolV2Converter
0x55776b77, addLiquidity, LiquidityPoolV2Converter
0x5768adcf, poolToken, LiquidityPoolV2Converter
0x5e35359e, withdrawTokens, LiquidityPoolV2Converter
0x579cd3ca, conversionFee, LiquidityPoolV2Converter
0x61cd756e, prevRegistry, LiquidityPoolV2Converter
0x67b6d57c, transferAnchorOwnership, LiquidityPoolV2Converter
0x690d8320, withdrawETH, LiquidityPoolV2Converter
0x69067d95, removeLiquidityReturnAndFee, LiquidityPoolV2Converter
0x69d1354a, setDynamicFeeFactor, LiquidityPoolV2Converter
0x6a49d2c4, addReserve, LiquidityPoolV2Converter
0x71f52bf3, connectorTokenCount, LiquidityPoolV2Converter
0x8da5cb5b, owner, LiquidityPoolV2Converter
0x7b103999, registry, LiquidityPoolV2Converter
0x79ba5097, acceptOwnership, LiquidityPoolV2Converter
0x94c275ad, maxConversionFee, LiquidityPoolV2Converter
0x98a71dcb, maxStakedBalances, LiquidityPoolV2Converter
0x9b99a8e2, reserveTokenCount, LiquidityPoolV2Converter
0xa32bff44, referenceRate, LiquidityPoolV2Converter
0xaf94b8d8, targetAmountAndFee, LiquidityPoolV2Converter
0xb4a176d3, restoreRegistry, LiquidityPoolV2Converter
0xbf754558, conversionsEnabled, LiquidityPoolV2Converter
0xbf7da6ba, setReserveStakedBalance, LiquidityPoolV2Converter
0xc3321fb0, referenceRateUpdateTime, LiquidityPoolV2Converter
0xcdc91c69, acceptAnchorOwnership, LiquidityPoolV2Converter
0xc45d3d92, conversionWhitelist, LiquidityPoolV2Converter
0xd031370b, reserveTokens, LiquidityPoolV2Converter
0xd3fb73b4, anchor, LiquidityPoolV2Converter
0xd4ee1d90, newOwner, LiquidityPoolV2Converter
0xd260529c, isV28OrHigher, LiquidityPoolV2Converter
0xd55ec697, upgrade, LiquidityPoolV2Converter
0xd64c5a1a, amplificationFactor, LiquidityPoolV2Converter
0xd66bd524, reserves, LiquidityPoolV2Converter
0xd8959512, getConnectorBalance, LiquidityPoolV2Converter
0xdb2830a4, effectiveTokensRate, LiquidityPoolV2Converter
0xdc75eb9a, secondaryReserveToken, LiquidityPoolV2Converter
0xdc8de379, reserveBalance, LiquidityPoolV2Converter
0xe38192e3, removeLiquidity, LiquidityPoolV2Converter
0xe8104af9, dynamicFeeFactor, LiquidityPoolV2Converter
0xe8dc12ff, convert, LiquidityPoolV2Converter
0xec2240f5, effectiveReserveWeights, LiquidityPoolV2Converter
0xecbca55d, setConversionFee, LiquidityPoolV2Converter
0xf2fde38b, transferOwnership, LiquidityPoolV2Converter
0xf9cddde2, lastConversionRate, LiquidityPoolV2Converter
0xfc0c546a, token, LiquidityPoolV2Converter
0xf8dd4f0e, TINY_AMOUNT, LoanTokenLogicStandard
0xffa1ad74, VERSION, LoanTokenLogicStandard
0xdd62ed3e, allowance, LoanTokenLogicStandard
0xf851a440, admin, LoanTokenLogicStandard
0x095ea7b3, approve, LoanTokenLogicStandard
0x44a4a003, avgBorrowInterestRate, LoanTokenLogicStandard
0x06b3efd6, assetBalanceOf, LoanTokenLogicStandard
0x70a08231, balanceOf, LoanTokenLogicStandard
0x1f68f20a, baseRate, LoanTokenLogicStandard
0x2ea295fa, borrow, LoanTokenLogicStandard
0x8325a1c0, borrowInterestRate, LoanTokenLogicStandard
0x76fd4fdf, burn, LoanTokenLogicStandard
0x9dc29fac, burn, LoanTokenLogicStandard
0x6d23d1ac, calculateSupplyInterestRate, LoanTokenLogicStandard
0xbe194217, checkPause, LoanTokenLogicStandard
0xeebc5081, checkpointPrice, LoanTokenLogicStandard
0x10e57644, checkPriceDivergence, LoanTokenLogicStandard
0x7b7933b4, checkpointSupply, LoanTokenLogicStandard
0x313ce567, decimals, LoanTokenLogicStandard
0xca37e666, earlyAccessToken, LoanTokenLogicStandard
0x631a3ef8, getDepositAmountForBorrow, LoanTokenLogicStandard
0x04797930, getBorrowAmountForDeposit, LoanTokenLogicStandard
0x6b40cd40, getEstimatedMarginDetails, LoanTokenLogicStandard
0xe6d7cfb7, getLiquidityMiningAddress, LoanTokenLogicStandard
0x90967de5, getListFunctionSignatures, LoanTokenLogicStandard
0x829b38f4, getMaxEscrowAmount, LoanTokenLogicStandard
0x1d0806ae, initialPrice, LoanTokenLogicStandard
0x8f32d59b, isOwner, LoanTokenLogicStandard
0x8ee6c4e6, liquidityMiningAddress, LoanTokenLogicStandard
0x56e07d70, kinkLevel, LoanTokenLogicStandard
0x797bf385, loanTokenAddress, LoanTokenLogicStandard
0xd759dbeb, lowUtilBaseRate, LoanTokenLogicStandard
0x7e37c08c, lowUtilRateMultiplier, LoanTokenLogicStandard
0x28a02f19, marginTrade, LoanTokenLogicStandard
0x3291c11a, loanParamsIds, LoanTokenLogicStandard
0xf6b69f99, marginTradeAffiliate, LoanTokenLogicStandard
0x612ef80b, marketLiquidity, LoanTokenLogicStandard
0xef2b0b39, maxScaleRate, LoanTokenLogicStandard
0xd1a1beb4, mint, LoanTokenLogicStandard
0x40c10f19, mint, LoanTokenLogicStandard
0x06fdde03, name, LoanTokenLogicStandard
0xb9fe1a8f, nextBorrowInterestRate, LoanTokenLogicStandard
0xd65a5021, nextSupplyInterestRate, LoanTokenLogicStandard
0x8da5cb5b, owner, LoanTokenLogicStandard
0x9fd0506d, pauser, LoanTokenLogicStandard
0x54198ce9, profitOf, LoanTokenLogicStandard
0x330691ac, rateMultiplier, LoanTokenLogicStandard
0x06947a3a, sovrynContractAddress, LoanTokenLogicStandard
0xcfb51928, stringToBytes32, LoanTokenLogicStandard
0x09ec6b6b, supplyInterestRate, LoanTokenLogicStandard
0x95d89b41, symbol, LoanTokenLogicStandard
0xcb926cb3, setLiquidityMiningAddress, LoanTokenLogicStandard
0xba0e43bf, targetLevel, LoanTokenLogicStandard
0x9bda3a98, target_, LoanTokenLogicStandard
0x7ff9b596, tokenPrice, LoanTokenLogicStandard
0x20f6d07c, totalAssetBorrow, LoanTokenLogicStandard
0x8fb807c5, totalAssetSupply, LoanTokenLogicStandard
0x18160ddd, totalSupply, LoanTokenLogicStandard
0x12416898, totalSupplyInterestRate, LoanTokenLogicStandard
0xe41b07e3, transactionLimit, LoanTokenLogicStandard
0xa9059cbb, transfer, LoanTokenLogicStandard
0x23b872dd, transferFrom, LoanTokenLogicStandard
0xf2fde38b, transferOwnership, LoanTokenLogicStandard
0x2f6b600d, wrbtcTokenAddress, LoanTokenLogicStandard
0x2f013051, withdrawRBTCTo, LoanTokenLogicStandard
0xf8dd4f0e, TINY_AMOUNT, LoanTokenLogicWrbtc
0xffa1ad74, VERSION, LoanTokenLogicWrbtc
0xf851a440, admin, LoanTokenLogicWrbtc
0xdd62ed3e, allowance, LoanTokenLogicWrbtc
0x06b3efd6, assetBalanceOf, LoanTokenLogicWrbtc
0x095ea7b3, approve, LoanTokenLogicWrbtc
0x44a4a003, avgBorrowInterestRate, LoanTokenLogicWrbtc
0x1f68f20a, baseRate, LoanTokenLogicWrbtc
0x70a08231, balanceOf, LoanTokenLogicWrbtc
0x2ea295fa, borrow, LoanTokenLogicWrbtc
0x8325a1c0, borrowInterestRate, LoanTokenLogicWrbtc
0x9dc29fac, burn, LoanTokenLogicWrbtc
0x0506af04, burnToBTC, LoanTokenLogicWrbtc
0x6d23d1ac, calculateSupplyInterestRate, LoanTokenLogicWrbtc
0xbe194217, checkPause, LoanTokenLogicWrbtc
0x10e57644, checkPriceDivergence, LoanTokenLogicWrbtc
0x7b7933b4, checkpointSupply, LoanTokenLogicWrbtc
0x313ce567, decimals, LoanTokenLogicWrbtc
0xeebc5081, checkpointPrice, LoanTokenLogicWrbtc
0xca37e666, earlyAccessToken, LoanTokenLogicWrbtc
0x631a3ef8, getDepositAmountForBorrow, LoanTokenLogicWrbtc
0x04797930, getBorrowAmountForDeposit, LoanTokenLogicWrbtc
0x6b40cd40, getEstimatedMarginDetails, LoanTokenLogicWrbtc
0xe6d7cfb7, getLiquidityMiningAddress, LoanTokenLogicWrbtc
0x90967de5, getListFunctionSignatures, LoanTokenLogicWrbtc
0x1d0806ae, initialPrice, LoanTokenLogicWrbtc
0x8f32d59b, isOwner, LoanTokenLogicWrbtc
0x829b38f4, getMaxEscrowAmount, LoanTokenLogicWrbtc
0x56e07d70, kinkLevel, LoanTokenLogicWrbtc
0x8ee6c4e6, liquidityMiningAddress, LoanTokenLogicWrbtc
0x3291c11a, loanParamsIds, LoanTokenLogicWrbtc
0xd759dbeb, lowUtilBaseRate, LoanTokenLogicWrbtc
0x797bf385, loanTokenAddress, LoanTokenLogicWrbtc
0x7e37c08c, lowUtilRateMultiplier, LoanTokenLogicWrbtc
0x28a02f19, marginTrade, LoanTokenLogicWrbtc
0xf6b69f99, marginTradeAffiliate, LoanTokenLogicWrbtc
0x612ef80b, marketLiquidity, LoanTokenLogicWrbtc
0xef2b0b39, maxScaleRate, LoanTokenLogicWrbtc
0x40c10f19, mint, LoanTokenLogicWrbtc
0xfb5f83df, mintWithBTC, LoanTokenLogicWrbtc
0xb9fe1a8f, nextBorrowInterestRate, LoanTokenLogicWrbtc
0xd65a5021, nextSupplyInterestRate, LoanTokenLogicWrbtc
0x8da5cb5b, owner, LoanTokenLogicWrbtc
0x06fdde03, name, LoanTokenLogicWrbtc
0x9fd0506d, pauser, LoanTokenLogicWrbtc
0x54198ce9, profitOf, LoanTokenLogicWrbtc
0xcb926cb3, setLiquidityMiningAddress, LoanTokenLogicWrbtc
0x330691ac, rateMultiplier, LoanTokenLogicWrbtc
0x06947a3a, sovrynContractAddress, LoanTokenLogicWrbtc
0xcfb51928, stringToBytes32, LoanTokenLogicWrbtc
0x95d89b41, symbol, LoanTokenLogicWrbtc
0x09ec6b6b, supplyInterestRate, LoanTokenLogicWrbtc
0xba0e43bf, targetLevel, LoanTokenLogicWrbtc
0x9bda3a98, target_, LoanTokenLogicWrbtc
0x7ff9b596, tokenPrice, LoanTokenLogicWrbtc
0x20f6d07c, totalAssetBorrow, LoanTokenLogicWrbtc
0x8fb807c5, totalAssetSupply, LoanTokenLogicWrbtc
0x18160ddd, totalSupply, LoanTokenLogicWrbtc
0x12416898, totalSupplyInterestRate, LoanTokenLogicWrbtc
0xe41b07e3, transactionLimit, LoanTokenLogicWrbtc
0xa9059cbb, transfer, LoanTokenLogicWrbtc
0xf2fde38b, transferOwnership, LoanTokenLogicWrbtc
0x23b872dd, transferFrom, LoanTokenLogicWrbtc
0x2f013051, withdrawRBTCTo, LoanTokenLogicWrbtc
0x2f6b600d, wrbtcTokenAddress, LoanTokenLogicWrbtc
0x89facb20, INTERVAL, LockedFund
0x70480275, addAdmin, LockedFund
0x3e4a89d1, adminStatus, LockedFund
0xec3ea7d4, changeVestingRegistry, LockedFund
0x8efd94f3, changeWaitedTS, LockedFund
0xcdce101b, cliff, LockedFund
0xcc6f0333, createVesting, LockedFund
0x4558269f, createVestingAndStake, LockedFund
0xf9c81577, depositLocked, LockedFund
0x21820067, depositVested, LockedFund
0x818b08e0, depositWaitedUnlocked, LockedFund
0xb36760a3, duration, LockedFund
0x594092db, getCliffAndDuration, LockedFund
0x129de5bf, getUnlockedBalance, LockedFund
0xc4086893, getLockedBalance, LockedFund
0x7f58b9d3, getVestedBalance, LockedFund
0xc227cbd8, getVestingDetails, LockedFund
0x21df0da7, getToken, LockedFund
0x4c2a295c, getWaitedTS, LockedFund
0xaaba2c0d, getWaitedUnlockedBalance, LockedFund
0x24d7806c, isAdmin, LockedFund
0x0483a7f6, lockedBalances, LockedFund
0x1785f53c, removeAdmin, LockedFund
0xce46643b, stakeTokens, LockedFund
0xfc0c546a, token, LockedFund
0x8c8ba66d, unlockedBalances, LockedFund
0xcb3fdb61, vestedBalances, LockedFund
0x904c5b8f, vestingRegistry, LockedFund
0x77a69b52, waitedTS, LockedFund
0x24276777, waitedUnlockedBalances, LockedFund
0xe5545864, withdrawAndStakeTokens, LockedFund
0x55e715cf, withdrawWaitedUnlockedBalance, LockedFund
